642
0.000000e+00 0.000000e+00 -1.000000e+00
7.236073e-01 -5.257253e-01 -4.472195e-01
-2.763880e-01 -8.506492e-01 -4.472198e-01
-8.944262e-01 0.000000e+00 -4.472156e-01
-2.763880e-01 8.506492e-01 -4.472198e-01
7.236073e-01 5.257253e-01 -4.472195e-01
2.763880e-01 -8.506492e-01 4.472198e-01
-7.236073e-01 -5.257253e-01 4.472195e-01
-7.236073e-01 5.257253e-01 4.472195e-01
2.763880e-01 8.506492e-01 4.472198e-01
8.944262e-01 0.000000e+00 4.472156e-01
0.000000e+00 0.000000e+00 1.000000e+00
9.647056e-02 -7.008915e-02 -9.928650e-01
2.031809e-01 -1.476178e-01 -9.679496e-01
3.152508e-01 -2.290404e-01 -9.209547e-01
4.253226e-01 -3.090114e-01 -8.506542e-01
5.254197e-01 -3.817353e-01 -7.604027e-01
6.095466e-01 -4.428564e-01 -6.575189e-01
6.752999e-01 -4.906283e-01 -5.506850e-01
6.384525e-01 -6.040376e-01 -4.769874e-01
5.319409e-01 -6.817124e-01 -5.023017e-01
4.050084e-01 -7.523382e-01 -5.195724e-01
2.628688e-01 -8.090117e-01 -5.257376e-01
1.145639e-01 -8.467110e-01 -5.195725e-01
-2.963929e-02 -8.641842e-01 -5.023019e-01
-1.614653e-01 -8.639513e-01 -4.769877e-01
-2.579365e-01 -7.938604e-01 -5.506853e-01
-2.328215e-01 -7.165631e-01 -6.575192e-01
-2.006885e-01 -6.176661e-01 -7.604030e-01
-1.624555e-01 -4.999953e-01 -8.506544e-01
-1.204126e-01 -3.705983e-01 -9.209548e-01
-7.760664e-02 -2.388527e-01 -9.679497e-01
-3.684773e-02 -1.134076e-01 -9.928651e-01
9.647056e-02 7.008915e-02 -9.928650e-01
2.031809e-01 1.476178e-01 -9.679496e-01
3.152508e-01 2.290404e-01 -9.209547e-01
4.253226e-01 3.090114e-01 -8.506542e-01
5.254197e-01 3.817353e-01 -7.604027e-01
6.095466e-01 4.428564e-01 -6.575189e-01
6.752999e-01 4.906283e-01 -5.506850e-01
7.717713e-01 4.205386e-01 -4.769869e-01
8.127292e-01 2.952377e-01 -5.023006e-01
8.406727e-01 1.526943e-01 -5.195708e-01
8.506479e-01 -1.751747e-08 -5.257359e-01
8.406727e-01 -1.526943e-01 -5.195708e-01
8.127292e-01 -2.952377e-01 -5.023006e-01
7.717713e-01 -4.205386e-01 -4.769869e-01
-3.771830e-01 -7.938613e-01 -4.769876e-01
-4.839714e-01 -7.165645e-01 -5.023017e-01
-5.903658e-01 -6.176679e-01 -5.195718e-01
-6.881894e-01 -4.999969e-01 -5.257362e-01
-7.698721e-01 -3.705995e-01 -5.195701e-01
-8.310506e-01 -2.388534e-01 -5.022987e-01
-8.715648e-01 -1.134078e-01 -4.769838e-01
-8.347159e-01 0.000000e+00 -5.506808e-01
-7.534417e-01 0.000000e+00 -6.575148e-01
-6.494560e-01 0.000000e+00 -7.603992e-01
-5.257298e-01 0.000000e+00 -8.506516e-01
-3.896734e-01 0.000000e+00 -9.209531e-01
-2.511470e-01 0.000000e+00 -9.679490e-01
-1.192450e-01 0.000000e+00 -9.928648e-01
-8.715648e-01 1.134079e-01 -4.769838e-01
-8.310506e-01 2.388534e-01 -5.022987e-01
-7.698720e-01 3.705996e-01 -5.195701e-01
-6.881893e-01 4.999970e-01 -5.257362e-01
-5.903657e-01 6.176679e-01 -5.195718e-01
-4.839714e-01 7.165645e-01 -5.023017e-01
-3.771830e-01 7.938613e-01 -4.769876e-01
-2.579365e-01 7.938604e-01 -5.506853e-01
-2.328215e-01 7.165631e-01 -6.575192e-01
-2.006885e-01 6.176661e-01 -7.604030e-01
-1.624555e-01 4.999953e-01 -8.506544e-01
-1.204126e-01 3.705983e-01 -9.209548e-01
-7.760664e-02 2.388527e-01 -9.679497e-01
-3.684773e-02 1.134076e-01 -9.928651e-01
-1.614653e-01 8.639513e-01 -4.769877e-01
-2.963926e-02 8.641841e-01 -5.023019e-01
1.145640e-01 8.467110e-01 -5.195726e-01
2.628688e-01 8.090116e-01 -5.257376e-01
4.050085e-01 7.523382e-01 -5.195724e-01
5.319409e-01 6.817124e-01 -5.023017e-01
6.384525e-01 6.040376e-01 -4.769875e-01
7.945470e-01 4.906290e-01 -3.577406e-01
8.606976e-01 4.428575e-01 -2.511508e-01
9.150984e-01 3.817366e-01 -1.298930e-01
9.510579e-01 3.090126e-01 8.758744e-09
9.647114e-01 2.290413e-01 1.298926e-01
9.566258e-01 1.476183e-01 2.511495e-01
9.311879e-01 7.008931e-02 3.577379e-01
9.311879e-01 -7.008932e-02 3.577379e-01
9.566258e-01 -1.476184e-01 2.511494e-01
9.647114e-01 -2.290413e-01 1.298926e-01
9.510579e-01 -3.090126e-01 -8.758744e-09
9.150983e-01 -3.817367e-01 -1.298930e-01
8.606976e-01 -4.428576e-01 -2.511508e-01
7.945470e-01 -4.906290e-01 -3.577406e-01
7.121503e-01 -6.040390e-01 -3.577414e-01
6.871585e-01 -6.817154e-01 -2.511519e-01
6.458393e-01 -7.523425e-01 -1.298938e-01
5.877855e-01 -8.090168e-01 8.758819e-09
5.159456e-01 -8.467159e-01 1.298939e-01
4.360068e-01 -8.641879e-01 2.511520e-01
3.544092e-01 -8.639531e-01 3.577416e-01
2.210889e-01 -9.072711e-01 3.577411e-01
1.552151e-01 -9.554220e-01 2.511515e-01
8.027599e-02 -9.882731e-01 1.298935e-01
-8.758794e-09 -9.999999e-01 -8.758794e-09
-8.027599e-02 -9.882730e-01 -1.298935e-01
-1.552151e-01 -9.554220e-01 -2.511515e-01
-2.210889e-01 -9.072711e-01 -3.577411e-01
-3.544092e-01 -8.639531e-01 -3.577416e-01
-4.360068e-01 -8.641878e-01 -2.511520e-01
-5.159457e-01 -8.467159e-01 -1.298939e-01
-5.877856e-01 -8.090167e-01 8.758819e-09
-6.458393e-01 -7.523424e-01 1.298938e-01
-6.871586e-01 -6.817153e-01 2.511519e-01
-7.121503e-01 -6.040389e-01 3.577414e-01
-7.945470e-01 -4.906290e-01 3.577406e-01
-8.606976e-01 -4.428575e-01 2.511508e-01
-9.150984e-01 -3.817366e-01 1.298930e-01
-9.510579e-01 -3.090126e-01 -8.758744e-09
-9.647114e-01 -2.290413e-01 -1.298926e-01
-9.566258e-01 -1.476183e-01 -2.511495e-01
-9.311879e-01 -7.008931e-02 -3.577379e-01
-9.311879e-01 7.008932e-02 -3.577379e-01
-9.566258e-01 1.476184e-01 -2.511494e-01
-9.647114e-01 2.290413e-01 -1.298926e-01
-9.510579e-01 3.090126e-01 8.758744e-09
-9.150983e-01 3.817367e-01 1.298930e-01
-8.606976e-01 4.428576e-01 2.511508e-01
-7.945470e-01 4.906290e-01 3.577406e-01
-7.121503e-01 6.040390e-01 3.577414e-01
-6.871585e-01 6.817154e-01 2.511519e-01
-6.458393e-01 7.523425e-01 1.298938e-01
-5.877855e-01 8.090168e-01 -8.758819e-09
-5.159456e-01 8.467159e-01 -1.298939e-01
-4.360068e-01 8.641879e-01 -2.511520e-01
-3.544092e-01 8.639531e-01 -3.577416e-01
-2.210889e-01 9.072711e-01 -3.577411e-01
-1.552151e-01 9.554220e-01 -2.511515e-01
-8.027599e-02 9.882731e-01 -1.298935e-01
8.758794e-09 9.999999e-01 8.758794e-09
8.027599e-02 9.882730e-01 1.298935e-01
1.552151e-01 9.554220e-01 2.511515e-01
2.210889e-01 9.072711e-01 3.577411e-01
3.544092e-01 8.639531e-01 3.577416e-01
4.360068e-01 8.641878e-01 2.511520e-01
5.159457e-01 8.467159e-01 1.298939e-01
5.877856e-01 8.090167e-01 -8.758819e-09
6.458393e-01 7.523424e-01 -1.298938e-01
6.871586e-01 6.817153e-01 -2.511519e-01
7.121503e-01 6.040389e-01 -3.577414e-01
8.715648e-01 -1.134079e-01 4.769838e-01
8.310506e-01 -2.388534e-01 5.022987e-01
7.698720e-01 -3.705996e-01 5.195701e-01
6.881893e-01 -4.999970e-01 5.257362e-01
5.903657e-01 -6.176679e-01 5.195718e-01
